puzzle,current_name,legacy_names,current_key,current_point,best_transform_index,best_point,point_delta,best_existing_key,best_effect_name,proposed_source_name,moved_count,orientation_count,move_count,moves
rubiks-7,W2-3[BR@U>FL@D>FL@U]~v01,,W2-3[BR@U>FL@D>FL@U]~v01#00,1320,0,1320,0,W2-3[BR@U>FL@D>FL@U]~v01#00,W2-3[BR@U>FL@D>FL@U],W2-3[BR@U>FL@D>FL@U]~v01,3,2,12,L' 2F U2 2F' L 2U2 L' 2F U2 2F' L 2U2
rubiks-7,W2-3[BR@U>FL@D>FL@U]~v02,,W2-3[BR@U>FL@D>FL@U]~v02#00,1320,0,1320,0,W2-3[BR@U>FL@D>FL@U]~v02#00,W2-3[BR@U>FL@D>FL@U],W2-3[BR@U>FL@D>FL@U]~v02,3,2,12,L2 2D L2 2D' L2 2U2 L2 2D L2 2D' L2 2U2
rubiks-7,W2-3[BR@U>FL@U>DL@B]~v01,,W2-3[BR@U>FL@U>DL@B]~v01#00,1000,0,1000,0,W2-3[BR@U>FL@U>DL@B]~v01#00,W2-3[BR@U>FL@U>DL@B],W2-3[BR@U>FL@U>DL@B]~v01,3,2,8,B' D' B 2U2 B' D B 2U2
rubiks-7,W2-3[BR@U>FL@U>DL@B]~v02,,W2-3[BR@U>FL@U>DL@B]~v02#00,1000,0,1000,0,W2-3[BR@U>FL@U>DL@B]~v02#00,W2-3[BR@U>FL@U>DL@B],W2-3[BR@U>FL@U>DL@B]~v02,3,2,8,2U2 F' D F 2U2 F' D' F
rubiks-7,W2-3[BR@U>FL@U>DL@B]~v03,,W2-3[BR@U>FL@U>DL@B]~v03#00,1000,0,1000,0,W2-3[BR@U>FL@U>DL@B]~v03#00,W2-3[BR@U>FL@U>DL@B],W2-3[BR@U>FL@U>DL@B]~v03,3,2,9,R 2B R F2 R' 2B' R F2 R2
rubiks-7,W2-3[BR@U>FL@U>DL@F]~v01,,W2-3[BR@U>FL@U>DL@F]~v01#00,1000,0,1000,0,W2-3[BR@U>FL@U>DL@F]~v01#00,W2-3[BR@U>FL@U>DL@F],W2-3[BR@U>FL@U>DL@F]~v01,3,0,8,R D2 R' 2U2 R D2 R' 2U2
rubiks-7,W2-3[BR@U>FL@U>DL@F]~v02,,W2-3[BR@U>FL@U>DL@F]~v02#00,1000,0,1000,0,W2-3[BR@U>FL@U>DL@F]~v02#00,W2-3[BR@U>FL@U>DL@F],W2-3[BR@U>FL@U>DL@F]~v02,3,0,9,R' 2F2 R' F2 R 2F2 R' F2 R2
rubiks-7,W2-3[BR@U>FL@U>FL@D]~v01,,W2-3[BR@U>FL@U>FL@D]~v01#00,1320,0,1320,0,W2-3[BR@U>FL@U>FL@D]~v01#00,W2-3[BR@U>FL@U>FL@D],W2-3[BR@U>FL@U>FL@D]~v01,3,2,12,2U2 L' 2F U2 2F' L 2U2 L' 2F U2 2F' L
rubiks-7,W2-3[BR@U>FL@U>FL@D]~v02,,W2-3[BR@U>FL@U>FL@D]~v02#00,1320,0,1320,0,W2-3[BR@U>FL@U>FL@D]~v02#00,W2-3[BR@U>FL@U>FL@D],W2-3[BR@U>FL@U>FL@D]~v02,3,2,12,2U2 L2 2D L2 2D' L2 2U2 L2 2D L2 2D' L2
rubiks-7,W2-3[BR@U>FL@U>UL@B]~v01,,W2-3[BR@U>FL@U>UL@B]~v01#00,1100,0,1100,0,W2-3[BR@U>FL@U>UL@B]~v01#00,W2-3[BR@U>FL@U>UL@B],W2-3[BR@U>FL@U>UL@B]~v01,3,0,8,R' U2 R 2U2 R' U2 R 2U2
rubiks-7,W2-3[BR@U>FL@U>UL@B]~v02,,W2-3[BR@U>FL@U>UL@B]~v02#00,1100,0,1100,0,W2-3[BR@U>FL@U>UL@B]~v02#00,W2-3[BR@U>FL@U>UL@B],W2-3[BR@U>FL@U>UL@B]~v02,3,0,9,R 2B2 R F2 R' 2B2 R F2 R2
rubiks-7,W2-3[BR@U>FL@U>UL@F]~v01,,W2-3[BR@U>FL@U>UL@F]~v01#00,1100,0,1100,0,W2-3[BR@U>FL@U>UL@F]~v01#00,W2-3[BR@U>FL@U>UL@F],W2-3[BR@U>FL@U>UL@F]~v01,3,2,8,B U B' 2U2 B U' B' 2U2
rubiks-7,W2-3[BR@U>FL@U>UL@F]~v02,,W2-3[BR@U>FL@U>UL@F]~v02#00,1100,0,1100,0,W2-3[BR@U>FL@U>UL@F]~v02#00,W2-3[BR@U>FL@U>UL@F],W2-3[BR@U>FL@U>UL@F]~v02,3,2,8,2U2 F U' F' 2U2 F U F'
rubiks-7,W2-3[BR@U>FL@U>UL@F]~v03,,W2-3[BR@U>FL@U>UL@F]~v03#00,1100,0,1100,0,W2-3[BR@U>FL@U>UL@F]~v03#00,W2-3[BR@U>FL@U>UL@F],W2-3[BR@U>FL@U>UL@F]~v03,3,2,9,R' 2F R' F2 R 2F' R' F2 R2
rubiks-7,W2-3[BR@U>UL@B>FL@U]~v01,,W2-3[BR@U>UL@B>FL@U]~v01#00,1100,0,1100,0,W2-3[BR@U>UL@B>FL@U]~v01#00,W2-3[BR@U>UL@B>FL@U],W2-3[BR@U>UL@B>FL@U]~v01,3,0,8,2U2 R' U2 R 2U2 R' U2 R
rubiks-7,W2-3[BR@U>UL@B>FL@U]~v02,,W2-3[BR@U>UL@B>FL@U]~v02#00,1100,0,1100,0,W2-3[BR@U>UL@B>FL@U]~v02#00,W2-3[BR@U>UL@B>FL@U],W2-3[BR@U>UL@B>FL@U]~v02,3,0,9,R2 F2 R' 2B2 R F2 R' 2B2 R'
rubiks-7,W2-3[BR@U>UL@F>FL@U]~v01,,W2-3[BR@U>UL@F>FL@U]~v01#00,1100,0,1100,0,W2-3[BR@U>UL@F>FL@U]~v01#00,W2-3[BR@U>UL@F>FL@U],W2-3[BR@U>UL@F>FL@U]~v01,3,2,8,2U2 B U B' 2U2 B U' B'
rubiks-7,W2-3[BR@U>UL@F>FL@U]~v02,,W2-3[BR@U>UL@F>FL@U]~v02#00,1100,0,1100,0,W2-3[BR@U>UL@F>FL@U]~v02#00,W2-3[BR@U>UL@F>FL@U],W2-3[BR@U>UL@F>FL@U]~v02,3,2,8,F U' F' 2U2 F U F' 2U2
rubiks-7,W2-3[BR@U>UL@F>FL@U]~v03,,W2-3[BR@U>UL@F>FL@U]~v03#00,1100,0,1100,0,W2-3[BR@U>UL@F>FL@U]~v03#00,W2-3[BR@U>UL@F>FL@U],W2-3[BR@U>UL@F>FL@U]~v03,3,2,9,R2 F2 R 2F R' F2 R 2F' R
rubiks-7,W2-3[DB@L>FL@U>RF@U],,W2-3[DB@L>FL@U>RF@U]#00,1100,0,1100,0,W2-3[DB@L>FL@U>RF@U]#00,W2-3[DB@L>FL@U>RF@U],W2-3[DB@L>FL@U>RF@U],3,0,8,L D L' 2U L D' L' 2U'
rubiks-7,W2-3[DB@L>RF@U>FL@U],,W2-3[DB@L>RF@U>FL@U]#00,1100,0,1100,0,W2-3[DB@L>RF@U>FL@U]#00,W2-3[DB@L>RF@U>FL@U],W2-3[DB@L>RF@U>FL@U],3,0,8,2U L D L' 2U' L D' L'
rubiks-7,W2-3[DB@L>RF@U>UL@F],,W2-3[DB@L>RF@U>UL@F]#00,800,0,800,0,W2-3[DB@L>RF@U>UL@F]#00,W2-3[DB@L>RF@U>UL@F],W2-3[DB@L>RF@U>UL@F],3,2,9,F' 2L2 F' L F 2L2 F' L' F2
rubiks-7,W2-3[DB@R>UL@B>RF@U],,W2-3[DB@R>UL@B>RF@U]#00,800,0,800,0,W2-3[DB@R>UL@B>RF@U]#00,W2-3[DB@R>UL@B>RF@U],W2-3[DB@R>UL@B>RF@U],3,2,10,U 2R' B' R2 B 2R B' R2 B U'
rubiks-7,W2-3[DF@L>FL@U>RF@U],,W2-3[DF@L>FL@U>RF@U]#00,1100,0,1100,0,W2-3[DF@L>FL@U>RF@U]#00,W2-3[DF@L>FL@U>RF@U],W2-3[DF@L>FL@U>RF@U],3,2,8,2U' R' D R 2U R' D' R
rubiks-7,W2-3[DF@L>RF@U>FL@U],,W2-3[DF@L>RF@U>FL@U]#00,1100,0,1100,0,W2-3[DF@L>RF@U>FL@U]#00,W2-3[DF@L>RF@U>FL@U],W2-3[DF@L>RF@U>FL@U],3,2,8,R' D R 2U' R' D' R 2U
rubiks-7,W2-3[DL@F>FL@U>RF@U],,W2-3[DL@F>FL@U>RF@U]#00,1100,0,1100,0,W2-3[DL@F>FL@U>RF@U]#00,W2-3[DL@F>FL@U>RF@U],W2-3[DL@F>FL@U>RF@U],3,0,8,2F' R' 2F L 2F' R 2F L'
rubiks-7,W2-3[DL@F>RF@U>FL@U],,W2-3[DL@F>RF@U>FL@U]#00,1100,0,1100,0,W2-3[DL@F>RF@U>FL@U]#00,W2-3[DL@F>RF@U>FL@U],W2-3[DL@F>RF@U>FL@U],3,0,8,L 2F' R' 2F L' 2F' R 2F
rubiks-7,W2-3[DR@B>FL@U>RF@U],,W2-3[DR@B>FL@U>RF@U]#00,1100,0,1100,0,W2-3[DR@B>FL@U>RF@U]#00,W2-3[DR@B>FL@U>RF@U],W2-3[DR@B>FL@U>RF@U],3,0,9,2B R 2B L' 2B' R' 2B L 2B2
rubiks-7,W2-3[DR@B>RF@U>FL@U],,W2-3[DR@B>RF@U>FL@U]#00,1100,0,1100,0,W2-3[DR@B>RF@U>FL@U]#00,W2-3[DR@B>RF@U>FL@U],W2-3[DR@B>RF@U>FL@U],3,0,9,2B2 L' 2B' R 2B L 2B' R' 2B'
rubiks-7,W2-3[DR@B>UB@L>FL@U],,W2-3[DR@B>UB@L>FL@U]#00,800,0,800,0,W2-3[DR@B>UB@L>FL@U]#00,W2-3[DR@B>UB@L>FL@U],W2-3[DR@B>UB@L>FL@U],3,2,9,F' 2L2 F' R F 2L2 F' R' F2
rubiks-7,W2-3[DR@F>FL@U>UB@R],,W2-3[DR@F>FL@U>UB@R]#00,800,0,800,0,W2-3[DR@F>FL@U>UB@R]#00,W2-3[DR@F>FL@U>UB@R],W2-3[DR@F>FL@U>UB@R],3,2,10,D 2R B' L2 B 2R' B' L2 B D'
rubiks-7,W2-3[FL@D>FL@U>RF@U]~v01,,W2-3[FL@D>FL@U>RF@U]~v01#00,1420,0,1420,0,W2-3[FL@D>FL@U>RF@U]~v01#00,W2-3[FL@D>FL@U>RF@U],W2-3[FL@D>FL@U>RF@U]~v01,3,2,10,2U' F2 R 2B R' F2 R 2B' R' 2U
rubiks-7,W2-3[FL@D>FL@U>RF@U]~v02,,W2-3[FL@D>FL@U>RF@U]~v02#00,1420,0,1420,0,W2-3[FL@D>FL@U>RF@U]~v02#00,W2-3[FL@D>FL@U>RF@U],W2-3[FL@D>FL@U>RF@U]~v02,3,2,10,2U' F2 R' 2F R F2 R' 2F' R 2U
rubiks-7,W2-3[FL@D>FL@U>RF@U]~v03,,W2-3[FL@D>FL@U>RF@U]~v03#00,1420,0,1420,0,W2-3[FL@D>FL@U>RF@U]~v03#00,W2-3[FL@D>FL@U>RF@U],W2-3[FL@D>FL@U>RF@U]~v03,3,2,10,2U2 B' 2R' B L2 B' 2R B L2 2U2
rubiks-7,W2-3[FL@D>FL@U>RF@U]~v04,,W2-3[FL@D>FL@U>RF@U]~v04#00,1420,0,1420,0,W2-3[FL@D>FL@U>RF@U]~v04#00,W2-3[FL@D>FL@U>RF@U],W2-3[FL@D>FL@U>RF@U]~v04,3,2,10,2U2 B 2L' B' L2 B 2L B' L2 2U2
rubiks-7,W2-3[FL@D>FL@U>UL@B],,W2-3[FL@D>FL@U>UL@B]#00,1120,0,1120,0,W2-3[FL@D>FL@U>UL@B]#00,W2-3[FL@D>FL@U>UL@B],W2-3[FL@D>FL@U>UL@B],3,2,10,2D2 L' 2B' R' 2B L 2B' R 2B 2D2
rubiks-7,W2-3[FL@D>FL@U>UR@F],,W2-3[FL@D>FL@U>UR@F]#00,1120,0,1120,0,W2-3[FL@D>FL@U>UR@F]#00,W2-3[FL@D>FL@U>UR@F],W2-3[FL@D>FL@U>UR@F],3,2,10,2U2 R' 2F' L' 2F R 2F' L 2F 2U2
rubiks-7,W2-3[FL@D>LB@U>RF@U]~v01,,W2-3[FL@D>LB@U>RF@U]~v01#00,1320,0,1320,0,W2-3[FL@D>LB@U>RF@U]~v01#00,W2-3[FL@D>LB@U>RF@U],W2-3[FL@D>LB@U>RF@U]~v01,23,2,12,2U2 B2 2U' B2 2D F2 2U2 F2 L2 2D' L2 2U'
rubiks-7,W2-3[FL@D>LB@U>RF@U]~v02,,W2-3[FL@D>LB@U>RF@U]~v02#00,1320,0,1320,0,W2-3[FL@D>LB@U>RF@U]~v02#00,W2-3[FL@D>LB@U>RF@U],W2-3[FL@D>LB@U>RF@U]~v02,3,2,12,2D' L2 2D F2 2D F2 2D' F2 2U' F2 2U L2
rubiks-7,W2-3[FL@D>RF@U>FL@U]~v01,,W2-3[FL@D>RF@U>FL@U]~v01#00,1420,0,1420,0,W2-3[FL@D>RF@U>FL@U]~v01#00,W2-3[FL@D>RF@U>FL@U],W2-3[FL@D>RF@U>FL@U]~v01,3,2,10,2U' R 2B R' F2 R 2B' R' F2 2U
rubiks-7,W2-3[FL@D>RF@U>FL@U]~v02,,W2-3[FL@D>RF@U>FL@U]~v02#00,1420,0,1420,0,W2-3[FL@D>RF@U>FL@U]~v02#00,W2-3[FL@D>RF@U>FL@U],W2-3[FL@D>RF@U>FL@U]~v02,3,2,10,2U' R' 2F R F2 R' 2F' R F2 2U
rubiks-7,W2-3[FL@D>RF@U>FL@U]~v03,,W2-3[FL@D>RF@U>FL@U]~v03#00,1420,0,1420,0,W2-3[FL@D>RF@U>FL@U]~v03#00,W2-3[FL@D>RF@U>FL@U],W2-3[FL@D>RF@U>FL@U]~v03,3,2,10,2U2 L2 B' 2R' B L2 B' 2R B 2U2
rubiks-7,W2-3[FL@D>RF@U>FL@U]~v04,,W2-3[FL@D>RF@U>FL@U]~v04#00,1420,0,1420,0,W2-3[FL@D>RF@U>FL@U]~v04#00,W2-3[FL@D>RF@U>FL@U],W2-3[FL@D>RF@U>FL@U]~v04,3,2,10,2U2 L2 B 2L' B' L2 B 2L B' 2U2
rubiks-7,W2-3[FL@D>RF@U>UB@L]~v01,,W2-3[FL@D>RF@U>UB@L]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UB@L]~v01#00,W2-3[FL@D>RF@U>UB@L],W2-3[FL@D>RF@U>UB@L]~v01,3,2,10,U' F2 R' 2F2 R F2 R' 2F2 R U
rubiks-7,W2-3[FL@D>RF@U>UB@L]~v02,,W2-3[FL@D>RF@U>UB@L]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UB@L]~v02#00,W2-3[FL@D>RF@U>UB@L],W2-3[FL@D>RF@U>UB@L]~v02,3,2,10,U L 2B2 L' F2 L 2B2 L' F2 U'
rubiks-7,W2-3[FL@D>RF@U>UB@R]~v01,,W2-3[FL@D>RF@U>UB@R]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UB@R]~v01#00,W2-3[FL@D>RF@U>UB@R],W2-3[FL@D>RF@U>UB@R]~v01,3,2,10,U' F2 R 2B' R' F2 R 2B R' U
rubiks-7,W2-3[FL@D>RF@U>UB@R]~v02,,W2-3[FL@D>RF@U>UB@R]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UB@R]~v02#00,W2-3[FL@D>RF@U>UB@R],W2-3[FL@D>RF@U>UB@R]~v02,3,2,10,U L' 2F' L F2 L' 2F L F2 U'
rubiks-7,W2-3[FL@D>RF@U>UF@L]~v01,,W2-3[FL@D>RF@U>UF@L]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UF@L]~v01#00,W2-3[FL@D>RF@U>UF@L],W2-3[FL@D>RF@U>UF@L]~v01,3,2,10,U F2 R 2B' R' F2 R 2B R' U'
rubiks-7,W2-3[FL@D>RF@U>UF@L]~v02,,W2-3[FL@D>RF@U>UF@L]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UF@L]~v02#00,W2-3[FL@D>RF@U>UF@L],W2-3[FL@D>RF@U>UF@L]~v02,3,2,10,U' L' 2F' L F2 L' 2F L F2 U
rubiks-7,W2-3[FL@D>RF@U>UF@R]~v01,,W2-3[FL@D>RF@U>UF@R]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UF@R]~v01#00,W2-3[FL@D>RF@U>UF@R],W2-3[FL@D>RF@U>UF@R]~v01,3,2,10,U F2 R' 2F2 R F2 R' 2F2 R U'
rubiks-7,W2-3[FL@D>RF@U>UF@R]~v02,,W2-3[FL@D>RF@U>UF@R]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UF@R]~v02#00,W2-3[FL@D>RF@U>UF@R],W2-3[FL@D>RF@U>UF@R]~v02,3,2,10,U' L 2B2 L' F2 L 2B2 L' F2 U
rubiks-7,W2-3[FL@D>RF@U>UL@B]~v01,,W2-3[FL@D>RF@U>UL@B]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UL@B]~v01#00,W2-3[FL@D>RF@U>UL@B],W2-3[FL@D>RF@U>UL@B]~v01,3,2,8,F2 R 2B' R' F2 R 2B R'
rubiks-7,W2-3[FL@D>RF@U>UL@B]~v02,,W2-3[FL@D>RF@U>UL@B]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UL@B]~v02#00,W2-3[FL@D>RF@U>UL@B],W2-3[FL@D>RF@U>UL@B]~v02,3,2,9,F' D 2B2 D' F2 D 2B2 D' F'
rubiks-7,W2-3[FL@D>RF@U>UL@F]~v01,,W2-3[FL@D>RF@U>UL@F]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UL@F]~v01#00,W2-3[FL@D>RF@U>UL@F],W2-3[FL@D>RF@U>UL@F]~v01,3,2,8,F2 R' 2F2 R F2 R' 2F2 R
rubiks-7,W2-3[FL@D>RF@U>UL@F]~v02,,W2-3[FL@D>RF@U>UL@F]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UL@F]~v02#00,W2-3[FL@D>RF@U>UL@F],W2-3[FL@D>RF@U>UL@F]~v02,3,2,9,F' D' 2F' D F2 D' 2F D F'
rubiks-7,W2-3[FL@D>RF@U>UR@B]~v01,,W2-3[FL@D>RF@U>UR@B]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UR@B]~v01#00,W2-3[FL@D>RF@U>UR@B],W2-3[FL@D>RF@U>UR@B]~v01,3,2,8,L 2B2 L' F2 L 2B2 L' F2
rubiks-7,W2-3[FL@D>RF@U>UR@B]~v02,,W2-3[FL@D>RF@U>UR@B]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UR@B]~v02#00,W2-3[FL@D>RF@U>UR@B],W2-3[FL@D>RF@U>UR@B]~v02,3,2,9,F' D 2B' D' F2 D 2B D' F'
rubiks-7,W2-3[FL@D>RF@U>UR@F]~v01,,W2-3[FL@D>RF@U>UR@F]~v01#00,1120,0,1120,0,W2-3[FL@D>RF@U>UR@F]~v01#00,W2-3[FL@D>RF@U>UR@F],W2-3[FL@D>RF@U>UR@F]~v01,3,2,8,L' 2F' L F2 L' 2F L F2
rubiks-7,W2-3[FL@D>RF@U>UR@F]~v02,,W2-3[FL@D>RF@U>UR@F]~v02#00,1120,0,1120,0,W2-3[FL@D>RF@U>UR@F]~v02#00,W2-3[FL@D>RF@U>UR@F],W2-3[FL@D>RF@U>UR@F]~v02,3,2,9,F' D' 2F2 D F2 D' 2F2 D F'
rubiks-7,W2-3[FL@D>UB@L>RF@U]~v01,,W2-3[FL@D>UB@L>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UB@L>RF@U]~v01#00,W2-3[FL@D>UB@L>RF@U],W2-3[FL@D>UB@L>RF@U]~v01,3,2,10,U F2 L 2B2 L' F2 L 2B2 L' U'
rubiks-7,W2-3[FL@D>UB@L>RF@U]~v02,,W2-3[FL@D>UB@L>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UB@L>RF@U]~v02#00,W2-3[FL@D>UB@L>RF@U],W2-3[FL@D>UB@L>RF@U]~v02,3,2,10,U' R' 2F2 R F2 R' 2F2 R F2 U
rubiks-7,W2-3[FL@D>UB@L>UR@B]~v01,,W2-3[FL@D>UB@L>UR@B]~v01#00,820,0,820,0,W2-3[FL@D>UB@L>UR@B]~v01#00,W2-3[FL@D>UB@L>UR@B],W2-3[FL@D>UB@L>UR@B]~v01,3,0,8,B 2D' B' U' B 2D B' U
rubiks-7,W2-3[FL@D>UB@L>UR@B]~v02,,W2-3[FL@D>UB@L>UR@B]~v02#00,820,0,820,0,W2-3[FL@D>UB@L>UR@B]~v02#00,W2-3[FL@D>UB@L>UR@B],W2-3[FL@D>UB@L>UR@B]~v02,3,0,8,U R 2D2 R' U' R 2D2 R'
rubiks-7,W2-3[FL@D>UB@L>UR@F],,W2-3[FL@D>UB@L>UR@F]#00,820,0,820,0,W2-3[FL@D>UB@L>UR@F]#00,W2-3[FL@D>UB@L>UR@F],W2-3[FL@D>UB@L>UR@F],3,2,10,B 2D' L U2 L' 2D L U2 L' B'
rubiks-7,W2-3[FL@D>UB@R>RF@U]~v01,,W2-3[FL@D>UB@R>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UB@R>RF@U]~v01#00,W2-3[FL@D>UB@R>RF@U],W2-3[FL@D>UB@R>RF@U]~v01,3,2,10,U F2 L' 2F' L F2 L' 2F L U'
rubiks-7,W2-3[FL@D>UB@R>RF@U]~v02,,W2-3[FL@D>UB@R>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UB@R>RF@U]~v02#00,W2-3[FL@D>UB@R>RF@U],W2-3[FL@D>UB@R>RF@U]~v02,3,2,10,U' R 2B' R' F2 R 2B R' F2 U
rubiks-7,W2-3[FL@D>UF@L>RF@U]~v01,,W2-3[FL@D>UF@L>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UF@L>RF@U]~v01#00,W2-3[FL@D>UF@L>RF@U],W2-3[FL@D>UF@L>RF@U]~v01,3,2,10,U' F2 L' 2F' L F2 L' 2F L U
rubiks-7,W2-3[FL@D>UF@L>RF@U]~v02,,W2-3[FL@D>UF@L>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UF@L>RF@U]~v02#00,W2-3[FL@D>UF@L>RF@U],W2-3[FL@D>UF@L>RF@U]~v02,3,2,10,U R 2B' R' F2 R 2B R' F2 U'
rubiks-7,W2-3[FL@D>UF@R>RF@U]~v01,,W2-3[FL@D>UF@R>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UF@R>RF@U]~v01#00,W2-3[FL@D>UF@R>RF@U],W2-3[FL@D>UF@R>RF@U]~v01,3,2,10,U' F2 L 2B2 L' F2 L 2B2 L' U
rubiks-7,W2-3[FL@D>UF@R>RF@U]~v02,,W2-3[FL@D>UF@R>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UF@R>RF@U]~v02#00,W2-3[FL@D>UF@R>RF@U],W2-3[FL@D>UF@R>RF@U]~v02,3,2,10,U R' 2F2 R F2 R' 2F2 R F2 U'
rubiks-7,W2-3[FL@D>UL@B>FL@U],,W2-3[FL@D>UL@B>FL@U]#00,1120,0,1120,0,W2-3[FL@D>UL@B>FL@U]#00,W2-3[FL@D>UL@B>FL@U],W2-3[FL@D>UL@B>FL@U],3,2,10,2D2 2B' R' 2B L' 2B' R 2B L 2D2
rubiks-7,W2-3[FL@D>UL@B>RF@U]~v01,,W2-3[FL@D>UL@B>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UL@B>RF@U]~v01#00,W2-3[FL@D>UL@B>RF@U],W2-3[FL@D>UL@B>RF@U]~v01,3,2,8,R 2B' R' F2 R 2B R' F2
rubiks-7,W2-3[FL@D>UL@B>RF@U]~v02,,W2-3[FL@D>UL@B>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UL@B>RF@U]~v02#00,W2-3[FL@D>UL@B>RF@U],W2-3[FL@D>UL@B>RF@U]~v02,3,2,9,F D 2B2 D' F2 D 2B2 D' F
rubiks-7,W2-3[FL@D>UL@F>RF@U]~v01,,W2-3[FL@D>UL@F>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UL@F>RF@U]~v01#00,W2-3[FL@D>UL@F>RF@U],W2-3[FL@D>UL@F>RF@U]~v01,3,2,8,R' 2F2 R F2 R' 2F2 R F2
rubiks-7,W2-3[FL@D>UL@F>RF@U]~v02,,W2-3[FL@D>UL@F>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UL@F>RF@U]~v02#00,W2-3[FL@D>UL@F>RF@U],W2-3[FL@D>UL@F>RF@U]~v02,3,2,9,F D' 2F' D F2 D' 2F D F
rubiks-7,W2-3[FL@D>UR@B>RF@U]~v01,,W2-3[FL@D>UR@B>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UR@B>RF@U]~v01#00,W2-3[FL@D>UR@B>RF@U],W2-3[FL@D>UR@B>RF@U]~v01,3,2,8,F2 L 2B2 L' F2 L 2B2 L'
rubiks-7,W2-3[FL@D>UR@B>RF@U]~v02,,W2-3[FL@D>UR@B>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UR@B>RF@U]~v02#00,W2-3[FL@D>UR@B>RF@U],W2-3[FL@D>UR@B>RF@U]~v02,3,2,9,F D 2B' D' F2 D 2B D' F
rubiks-7,W2-3[FL@D>UR@B>UB@L]~v01,,W2-3[FL@D>UR@B>UB@L]~v01#00,820,0,820,0,W2-3[FL@D>UR@B>UB@L]~v01#00,W2-3[FL@D>UR@B>UB@L],W2-3[FL@D>UR@B>UB@L]~v01,3,0,8,U' B 2D' B' U B 2D B'
rubiks-7,W2-3[FL@D>UR@B>UB@L]~v02,,W2-3[FL@D>UR@B>UB@L]~v02#00,820,0,820,0,W2-3[FL@D>UR@B>UB@L]~v02#00,W2-3[FL@D>UR@B>UB@L],W2-3[FL@D>UR@B>UB@L]~v02,3,0,8,R 2D2 R' U R 2D2 R' U'
rubiks-7,W2-3[FL@D>UR@B>UB@R],,W2-3[FL@D>UR@B>UB@R]#00,820,0,820,0,W2-3[FL@D>UR@B>UB@R]#00,W2-3[FL@D>UR@B>UB@R],W2-3[FL@D>UR@B>UB@R],3,2,9,F' 2R2 F' R' F 2R2 F' R F2
rubiks-7,W2-3[FL@D>UR@F>FL@U],,W2-3[FL@D>UR@F>FL@U]#00,1120,0,1120,0,W2-3[FL@D>UR@F>FL@U]#00,W2-3[FL@D>UR@F>FL@U],W2-3[FL@D>UR@F>FL@U],3,2,10,2U2 2F' L' 2F R' 2F' L 2F R 2U2
rubiks-7,W2-3[FL@D>UR@F>RF@U]~v01,,W2-3[FL@D>UR@F>RF@U]~v01#00,1120,0,1120,0,W2-3[FL@D>UR@F>RF@U]~v01#00,W2-3[FL@D>UR@F>RF@U],W2-3[FL@D>UR@F>RF@U]~v01,3,2,8,F2 L' 2F' L F2 L' 2F L
rubiks-7,W2-3[FL@D>UR@F>RF@U]~v02,,W2-3[FL@D>UR@F>RF@U]~v02#00,1120,0,1120,0,W2-3[FL@D>UR@F>RF@U]~v02#00,W2-3[FL@D>UR@F>RF@U],W2-3[FL@D>UR@F>RF@U]~v02,3,2,9,F D' 2F2 D F2 D' 2F2 D F
rubiks-7,W2-3[FL@U>LB@U>RF@U]~v01,,W2-3[FL@U>LB@U>RF@U]~v01#00,1400,0,1400,0,W2-3[FL@U>LB@U>RF@U]~v01#00,W2-3[FL@U>LB@U>RF@U],W2-3[FL@U>LB@U>RF@U]~v01,3,0,9,F2 L2 F 2L' F' L2 F 2L F
